"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012/2013","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","","F","","","0"
"2013/2014","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","34611","","","","0"
"2014/2015","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","36345","","","","0"
"2015/2016","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","38160","","","","0"
"2016/2017","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","40070","","","","0"
"2017/2018","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","42075","","","","0"
"2018/2019","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","36310","","","","0"
"2019/2020","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","37610","","","","0"
"2020/2021","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","39335","","","","0"
"2021/2022","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","44045","","","","0"
"2022/2023","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","49157","","","","0"
"2023/2024","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62468783","7.14","51357","","","","0"
"2006/2007","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","16500","","","","0"
"2007/2008","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","19239","","","","0"
"2008/2009","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2009/2010","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2010/2011","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2011/2012","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2012/2013","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2013/2014","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","F","","","0"
"2014/2015","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","F","","","0"
"2015/2016","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2016/2017","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2017/2018","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2018/2019","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2019/2020","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2020/2021","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2021/2022","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2022/2023","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2023/2024","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427875","7.15","","..","","","0"
"2007/2008","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","16157","","","","0"
"2008/2009","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","15099","","","","0"
"2009/2010","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","15229","","","","0"
"2010/2011","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","16329","","","","0"
"2011/2012","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","17172","","","","0"
"2012/2013","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","18534","","","","0"
"2013/2014","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","20176","","","","0"
"2014/2015","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","20973","","","","0"
"2015/2016","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","23489","","","","0"
"2016/2017","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","22506","","","","0"
"2017/2018","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","24683","","","","0"
"2018/2019","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","24881","","","","0"
"2019/2020","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","26089","","","","0"
"2020/2021","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","24230","","","","0"
"2021/2022","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","24233","","","","0"
"2022/2023","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","25253","","","","0"
"2023/2024","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427876","7.16","26106","","","","0"
"2008/2009","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","13892","","","","0"
"2009/2010","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","14587","","","","0"
"2010/2011","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","15316","","","","0"
"2011/2012","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","16082","","","","0"
"2012/2013","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","","F","","","0"
"2013/2014","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","16112","","","","0"
"2014/2015","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","15138","","","","0"
"2015/2016","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","16144","","","","0"
"2016/2017","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","17107","","","","0"
"2017/2018","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","18293","","","","0"
"2018/2019","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","14189","","","","0"
"2019/2020","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","23762","","","","0"
"2020/2021","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","26121","","","","0"
"2021/2022","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","27800","","","","0"
"2022/2023","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","29655","","","","0"
"2023/2024","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427877","7.17","29835","","","","0"
"2007/2008","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","7316","","","","0"
"2008/2009","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","7675","","","","0"
"2009/2010","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","8063","","","","0"
"2010/2011","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","8317","","","","0"
"2011/2012","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","8272","","","","0"
"2012/2013","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","8436","","","","0"
"2013/2014","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","8711","","","","0"
"2014/2015","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","8767","","","","0"
"2015/2016","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","9043","","","","0"
"2016/2017","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","9333","","","","0"
"2017/2018","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","9529","","","","0"
"2018/2019","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","9797","","","","0"
"2019/2020","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","10076","","","","0"
"2020/2021","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","10366","","","","0"
"2021/2022","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","10667","","","","0"
"2022/2023","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","16311","","","","0"
"2023/2024","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427878","7.18","17127","","","","0"
"2018/2019","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073542469","7.22","13608","","","","0"
"2019/2020","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073542469","7.22","14014","","","","0"
"2020/2021","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073542469","7.22","14436","","","","0"
"2021/2022","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073542469","7.22","14868","","","","0"
"2022/2023","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073542469","7.22","15092","","","","0"
"2023/2024","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073542469","7.22","15092","","","","0"
"2006/2007","Ontario","2016A000235","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427879","7.19","15547","","","","0"
"2007/2008","Ontario","2016A000235","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427879","7.19","13030","","","","0"
